Season,Week,Rk,Team,Conference,W,L,NetRtg,AdjRtg,AdjRk,Win %,PyW %,Luck,Luck Z,Ortg,DRtg,PF,PA,ODrives,DDrives,SOS,SOS rank
2013,15,15,Missouri,SEC,10,2,110.397,164.488,3,0.833,0.893,-0.059,-0.324,278.882,168.485,449,278,161,165,50.887,26
2013,15,16,Fresno State,Mountain West,10,1,109.252,22.538,55,0.909,0.560,0.349,2.175,310.494,201.242,503,324,162,161,-66.253,113
2013,15,17,Oklahoma State,Big 12,9,2,107.738,135.745,13,0.818,0.853,-0.034,-0.172,248.810,141.071,418,237,168,168,36.617,39
2013,15,18,UCF,American Athletic,11,1,101.070,45.671,42,0.917,0.620,0.296,1.852,272.603,171.533,398,235,146,137,-32.896,86
2013,15,19,Clemson,ACC,8,2,99.720,112.021,18,0.800,0.812,-0.012,-0.035,258.904,159.184,378,234,146,147,50.358,28
2013,15,20,South Carolina,SEC,9,2,96.115,140.434,12,0.818,0.835,-0.016,-0.062,269.048,172.932,339,230,126,133,49.207,29
2013,15,21,Ball State,Mid-American,9,2,94.839,-6.108,68,0.818,0.484,0.334,2.085,281.046,186.207,430,270,153,145,-88.666,124
2013,15,22,North Texas,Conference USA,8,4,94.502,0.122,66,0.667,0.500,0.166,1.055,223.669,129.167,378,217,169,168,-74.873,119
2013,15,23,Oklahoma,Big 12,10,2,92.641,110.364,19,0.833,0.785,0.048,0.334,254.667,162.025,382,256,150,158,25.077,52
2013,15,24,Auburn,SEC,11,1,91.375,158.768,6,0.917,0.852,0.064,0.432,285.714,194.340,460,309,161,159,67.696,10
2013,15,25,Texas A&M,SEC,7,4,90.778,117.672,17,0.636,0.755,-0.118,-0.686,322.535,231.757,458,343,142,148,55.596,19
2013,15,26,UCLA,Pac-12,9,3,88.494,121.770,16,0.750,0.804,-0.054,-0.295,273.750,185.256,438,289,160,156,48.716,30
2013,15,27,Kansas State,Big 12,7,4,85.714,98.045,23,0.636,0.741,-0.105,-0.604,271.429,185.714,380,260,140,140,19.807,59
2013,15,28,Utah State,Mountain West,7,5,83.389,47.264,41,0.583,0.692,-0.108,-0.624,210.714,127.326,354,219,168,172,-29.670,81
2013,15,29,Arizona State,Pac-12,9,3,80.431,156.821,7,0.750,0.843,-0.093,-0.531,282.840,202.410,478,336,169,166,95.574,1
2013,15,30,Cincinnati,American Athletic,8,3,79.537,13.224,59,0.727,0.539,0.188,1.188,236.879,157.343,334,225,141,143,-54.790,102
2013,15,31,Washington,Pac-12,7,4,79.267,125.553,14,0.636,0.835,-0.199,-1.180,265.359,186.093,406,281,153,151,66.044,11
2013,15,32,Boise State,Mountain West,7,4,75.423,15.278,58,0.636,0.546,0.090,0.591,261.039,185.616,402,271,154,146,-42.636,94
2013,15,33,Houston,American Athletic,7,4,73.885,53.008,38,0.636,0.675,-0.039,-0.200,219.745,145.860,345,229,157,157,-14.864,72
2013,15,34,Buffalo,Mid-American,7,4,66.443,24.758,54,0.636,0.585,0.051,0.353,230.872,164.430,344,245,149,149,-58.978,109
2013,15,35,Iowa,Big Ten,7,4,59.962,78.216,28,0.636,0.755,-0.118,-0.685,205.479,145.517,300,211,146,145,32.091,44
2013,15,36,Michigan,Big Ten,7,5,59.223,82.641,26,0.583,0.713,-0.129,-0.754,253.125,193.902,405,318,160,164,26.314,51
2013,15,37,Rice,Conference USA,10,3,56.470,-11.163,71,0.769,0.465,0.304,1.901,222.951,166.480,408,298,183,179,-58.607,106
2013,15,38,USC,Pac-12,9,4,52.756,103.659,20,0.692,0.806,-0.114,-0.660,215.698,162.941,371,277,172,170,51.830,24
2013,15,39,Arizona,Pac-12,6,5,47.699,100.158,21,0.545,0.777,-0.232,-1.380,238.667,190.968,358,296,150,155,52.541,21
2013,15,40,Ole Miss,SEC,6,5,47.623,88.156,25,0.545,0.757,-0.211,-1.255,242.029,194.406,334,278,138,143,63.046,14
2013,15,41,BYU,FBS Independents,7,4,46.612,80.929,27,0.636,0.753,-0.117,-0.676,192.121,145.509,317,243,165,167,33.768,41
2013,15,42,Miami,ACC,8,3,40.069,64.568,33,0.727,0.653,0.075,0.495,247.552,207.483,354,305,143,147,33.660,42
2013,15,43,Nebraska,Big Ten,7,4,38.084,33.029,50,0.636,0.603,0.033,0.242,215.584,177.500,332,284,154,160,5.995,64
2013,15,44,Georgia Tech,ACC,5,5,36.704,67.383,32,0.500,0.679,-0.179,-1.057,250.413,213.710,303,265,121,124,50.475,27
2013,15,45,South Alabama,Sun Belt,6,5,36.364,-37.692,79,0.545,0.390,0.156,0.991,232.168,195.804,332,280,143,143,-68.172,114
2013,15,46,Colorado State,Mountain West,6,6,36.328,-21.794,74,0.500,0.439,0.061,0.413,251.479,215.152,425,355,169,165,-53.488,100
2013,15,47,Georgia,SEC,7,4,35.698,98.403,22,0.636,0.713,-0.077,-0.432,290.845,255.147,413,347,142,136,76.431,8
2013,15,48,Texas,Big 12,8,4,34.943,62.064,35,0.667,0.684,-0.017,-0.067,214.943,180.000,374,306,174,170,39.748,34
2013,15,49,Florida Atlantic,Conference USA,6,6,34.598,-28.064,77,0.500,0.397,0.103,0.670,194.479,159.880,317,267,163,167,-55.907,104
2013,15,50,Notre Dame,FBS Independents,8,4,33.166,70.352,29,0.667,0.707,-0.040,-0.207,224.138,190.972,325,275,145,144,38.749,36
2013,15,51,Toledo,Mid-American,6,5,32.634,-3.854,67,0.545,0.490,0.055,0.375,272.932,240.299,363,322,133,134,-23.550,78
2013,15,52,Western Kentucky,Sun Belt,7,4,32.242,-39.189,80,0.636,0.384,0.253,1.583,238.168,205.926,312,278,131,135,-71.810,117
2013,15,53,North Carolina,ACC,5,6,25.865,43.579,43,0.455,0.633,-0.178,-1.053,217.021,191.156,306,281,141,147,29.498,47
2013,15,54,Minnesota,Big Ten,7,4,24.242,35.309,48,0.636,0.605,0.032,0.233,218.182,193.939,288,256,132,132,22.977,56
2013,15,55,Duke,ACC,9,3,23.312,54.818,37,0.750,0.662,0.088,0.575,217.857,194.545,366,321,168,165,21.292,58
2013,15,56,Louisiana,Sun Belt,7,4,21.324,-43.960,83,0.636,0.390,0.247,1.548,253.676,232.353,345,316,136,136,-72.475,118
2013,15,57,Penn State,Big Ten,7,5,18.182,27.351,53,0.583,0.594,-0.010,-0.026,208.485,190.303,344,314,165,165,5.901,65
2013,15,58,Oregon State,Pac-12,6,5,17.716,69.302,30,0.545,0.688,-0.142,-0.832,235.897,218.182,368,336,156,154,52.304,23
2013,15,59,Navy,FBS Independents,6,4,14.428,-7.912,70,0.600,0.482,0.118,0.760,302.778,288.350,327,297,108,103,-23.073,77
2013,15,60,Virginia Tech,ACC,7,4,14.389,64.281,34,0.636,0.758,-0.122,-0.708,159.459,145.070,236,206,148,142,45.018,32
2013,15,61,Middle Tennessee,Conference USA,7,4,10.991,-55.431,86,0.636,0.340,0.297,1.853,218.792,207.801,326,293,149,141,-58.944,108
2013,15,62,Tulane,Conference USA,6,5,8.822,-48.818,85,0.545,0.340,0.206,1.298,178.000,169.178,267,247,150,146,-54.108,101
2013,15,63,Texas Tech,Big 12,6,5,8.815,29.653,52,0.545,0.582,-0.036,-0.184,222.424,213.609,367,361,165,169,30.358,46
2013,15,64,Vanderbilt,SEC,7,4,5.786,39.427,45,0.636,0.611,0.025,0.194,226.087,220.301,312,293,138,133,27.200,49
2013,15,65,Boston College,ACC,6,5,-3.674,16.161,57,0.545,0.541,0.004,0.064,221.678,225.352,317,320,143,142,23.724,55
2013,15,66,Maryland,ACC,6,5,-6.045,13.025,60,0.545,0.544,0.001,0.046,169.565,175.610,273,288,161,164,6.479,63
2013,15,67,Ohio,Mid-American,6,5,-6.321,-63.445,92,0.545,0.320,0.225,1.417,212.857,219.178,298,320,140,146,-65.848,112
2013,15,68,UTSA,Conference USA,7,5,-10.398,-44.463,84,0.583,0.367,0.216,1.360,206.040,216.438,307,316,149,146,-40.101,91
2013,15,69,TCU,Big 12,3,8,-11.864,38.450,46,0.273,0.640,-0.368,-2.211,159.394,171.257,263,286,165,167,54.368,20
2013,15,70,Northwestern,Big Ten,4,7,-14.153,20.583,56,0.364,0.564,-0.200,-1.185,188.514,202.667,279,304,148,150,38.941,35
2013,15,71,Florida,SEC,4,7,-16.800,62.034,36,0.364,0.735,-0.372,-2.236,164.800,181.600,206,227,125,125,72.739,9
2013,15,72,Arkansas State,Sun Belt,6,5,-17.435,-73.933,99,0.545,0.283,0.263,1.647,198.649,216.084,294,309,148,143,-43.614,95
2013,15,73,Pittsburgh,ACC,5,6,-17.857,11.241,61,0.455,0.535,-0.080,-0.453,197.857,215.714,277,302,140,140,38.376,37
2013,15,74,San Diego State,Mountain West,7,4,-18.017,-61.717,90,0.636,0.313,0.323,2.016,215.541,233.557,319,348,148,149,-44.641,96
2013,15,75,Mississippi State,SEC,5,6,-22.939,47.788,40,0.455,0.667,-0.213,-1.265,186.620,209.559,265,285,142,136,79.965,7
2013,15,76,Utah,Pac-12,4,7,-24.625,67.944,31,0.364,0.708,-0.345,-2.071,177.215,201.840,280,329,158,163,93.114,3
2013,15,77,UNLV,Mountain West,6,5,-32.972,-66.598,94,0.545,0.321,0.225,1.414,224.667,257.639,337,371,150,144,-42.446,93
2013,15,78,San José State,Mountain West,5,6,-34.251,-55.714,87,0.455,0.372,0.083,0.545,248.299,282.550,365,421,147,149,-13.806,70
2013,15,79,Washington State,Pac-12,5,6,-34.810,49.200,39,0.455,0.655,-0.200,-1.189,196.203,231.013,310,365,158,158,80.137,6
2013,15,80,Rutgers,American Athletic,5,6,-36.772,-59.954,89,0.455,0.328,0.127,0.814,203.497,240.268,291,358,143,149,-29.822,82
2013,15,81,Indiana,Big Ten,4,7,-37.453,32.235,51,0.364,0.573,-0.209,-1.243,263.946,301.399,388,431,147,143,57.110,18
2013,15,82,Temple,American Athletic,2,9,-38.129,-69.797,97,0.182,0.303,-0.121,-0.702,192.857,230.986,270,328,140,142,-20.727,74
2013,15,83,Illinois,Big Ten,3,8,-46.967,-12.050,72,0.273,0.470,-0.198,-1.171,234.328,281.295,314,391,134,139,31.170,45
2013,15,84,SMU,American Athletic,4,7,-47.637,-43.477,82,0.364,0.374,-0.010,-0.022,189.542,237.179,290,370,153,156,-6.482,68
2013,15,85,West Virginia,Big 12,3,8,-48.865,-12.079,73,0.273,0.462,-0.189,-1.121,173.810,222.674,292,383,168,172,36.045,40
2013,15,86,Texas State,Sun Belt,5,6,-51.869,-128.149,111,0.455,0.177,0.277,1.736,173.826,225.694,259,325,149,144,-86.225,123
2013,15,87,Troy,Sun Belt,5,6,-52.637,-82.440,101,0.455,0.309,0.146,0.931,236.552,289.189,343,428,145,148,-49.404,97
2013,15,88,Memphis,American Athletic,2,9,-54.286,-64.437,93,0.182,0.292,-0.110,-0.636,152.143,206.429,213,289,140,140,-14.271,71
2013,15,89,Wyoming,Mountain West,4,7,-57.137,-105.465,108,0.364,0.224,0.140,0.894,215.190,272.327,340,433,158,159,-57.901,105
2013,15,90,NC State,ACC,2,9,-58.065,-39.503,81,0.182,0.378,-0.196,-1.164,161.935,220.000,251,341,155,155,24.439,54
2013,15,91,Kent State,Mid-American,3,8,-59.581,-81.249,100,0.273,0.273,-0.000,0.037,175.758,235.338,232,313,132,133,-24.803,79
2013,15,92,Central Michigan,Mid-American,5,6,-59.833,-94.614,105,0.455,0.243,0.212,1.336,191.729,251.562,255,322,133,128,-75.530,120
2013,15,93,Louisiana Tech,Conference USA,3,8,-60.667,-152.382,114,0.273,0.108,0.165,1.049,140.000,200.667,203,301,145,150,-90.441,125
2013,15,94,Wake Forest,ACC,3,8,-60.983,8.719,64,0.273,0.536,-0.263,-1.573,132.168,193.151,189,282,143,146,26.380,50
2013,15,95,Army,FBS Independents,2,8,-65.397,-112.526,109,0.200,0.239,-0.039,-0.200,216.807,282.203,258,333,119,118,-58.827,107
2013,15,96,Akron,Mid-American,4,7,-65.936,-90.557,102,0.364,0.199,0.164,1.043,147.857,213.793,207,310,140,145,-33.923,88
2013,15,97,Syracuse,ACC,5,6,-67.556,8.929,63,0.455,0.535,-0.080,-0.451,138.365,205.921,220,313,159,152,37.473,38
2013,15,98,Hawai'i,Mountain West,1,11,-73.383,-92.124,104,0.083,0.229,-0.146,-0.853,171.354,244.737,329,465,192,190,-21.023,75
2013,15,99,New Mexico,Mountain West,3,9,-76.948,-133.891,112,0.250,0.240,0.010,0.102,267.347,344.295,393,513,147,149,-59.208,110
2013,15,100,UConn,American Athletic,3,8,-77.695,-71.031,98,0.273,0.273,-0.000,0.037,146.795,224.490,229,330,156,147,-6.217,67
2013,15,101,Tennessee,SEC,4,7,-81.125,10.359,62,0.364,0.535,-0.171,-1.008,163.946,245.070,241,348,147,142,82.150,4
2013,15,102,Iowa State,Big 12,3,8,-82.377,-6.411,69,0.273,0.480,-0.207,-1.228,165.476,247.853,278,404,168,163,46.940,31
2013,15,103,UL Monroe,Sun Belt,5,6,-82.913,-90.781,103,0.455,0.202,0.252,1.582,141.290,224.204,219,352,155,157,-31.802,83
2013,15,104,Tulsa,Conference USA,3,9,-85.478,-103.500,106,0.250,0.194,0.056,0.378,147.093,232.571,253,407,172,175,-21.814,76
2013,15,105,Nevada,Mountain West,3,8,-86.454,-63.312,91,0.273,0.329,-0.057,-0.309,203.546,290.000,287,406,141,140,-0.381,66
2013,15,106,South Florida,American Athletic,2,9,-113.561,-103.758,107,0.182,0.169,0.013,0.119,102.857,216.418,144,290,140,134,11.689,60
2013,15,107,Arkansas,SEC,2,9,-114.380,-23.444,75,0.182,0.430,-0.248,-1.478,170.866,285.246,217,348,127,122,62.215,15
2013,15,108,Virginia,ACC,1,10,-121.453,-34.014,78,0.091,0.372,-0.281,-1.684,113.253,234.706,188,399,166,170,60.436,16
2013,15,109,Kentucky,SEC,1,10,-124.809,-59.051,88,0.091,0.331,-0.240,-1.433,150.000,274.809,198,360,132,131,57.181,17
2013,15,110,Kansas,Big 12,2,9,-134.150,-69.711,96,0.182,0.232,-0.051,-0.271,91.617,225.767,153,368,167,163,40.125,33
2013,15,111,Colorado,Pac-12,2,8,-136.460,-25.847,76,0.200,0.421,-0.221,-1.313,156.643,293.103,224,425,143,145,81.332,5
2013,15,112,UTEP,Conference USA,2,10,-138.583,-170.724,119,0.167,0.124,0.042,0.297,174.000,312.583,261,472,150,151,-68.764,115
2013,15,113,Western Michigan,Mid-American,1,10,-139.023,-144.380,113,0.091,0.113,-0.022,-0.099,122.819,261.842,183,398,149,152,-29.186,80
2013,15,114,Georgia State,Sun Belt,0,9,-140.164,-163.820,117,0.000,0.095,-0.095,-0.543,134.426,274.590,164,335,122,122,-32.361,85
2013,15,115,Air Force,Mountain West,1,10,-160.879,-170.799,120,0.091,0.162,-0.071,-0.397,209.756,370.635,258,467,123,126,-40.029,90
2013,15,116,UAB,Conference USA,1,10,-161.618,-156.687,116,0.091,0.168,-0.077,-0.434,193.382,355.000,263,497,136,140,-35.498,89
2013,15,117,Southern Miss,Conference USA,1,11,-173.256,-188.305,122,0.083,0.053,0.030,0.221,119.186,292.442,205,503,172,172,-55.044,103
2013,15,118,New Mexico State,FBS Independents,1,10,-179.692,-165.262,118,0.091,0.099,-0.008,-0.012,144.667,324.359,217,506,150,156,-33.342,87
2013,15,119,California,Pac-12,0,11,-183.363,-69.150,95,0.000,0.313,-0.313,-1.875,142.262,325.625,239,521,168,160,94.083,2
2013,15,120,Massachusetts,Mid-American,1,10,-183.582,-175.328,121,0.091,0.062,0.028,0.212,94.030,277.612,126,372,134,134,-19.761,73
2013,15,121,Miami (OH),Mid-American,0,12,-204.255,-205.450,123,0.000,0.020,-0.020,-0.084,75.484,279.739,117,428,155,153,-41.288,92
2013,15,122,Idaho,FBS Independents,1,10,-208.486,-152.546,115,0.091,0.122,-0.031,-0.151,115.385,323.871,180,502,156,155,-11.151,69
2013,15,123,Florida International,Conference USA,1,10,-214.989,-206.258,124,0.091,0.010,0.081,0.535,71.724,286.713,104,410,145,143,-50.702,98
2013,15,124,Purdue,Big Ten,0,11,-220.493,-119.462,110,0.000,0.187,-0.187,-1.108,116.912,337.405,159,442,136,131,63.096,13
2013,15,125,Eastern Michigan,Mid-American,1,10,-241.481,-244.694,125,0.091,0.062,0.028,0.212,142.222,383.704,192,518,135,135,-32.258,84
2013,16,1,Florida State,ACC,12,0,330.239,223.989,1,1.000,0.957,0.043,0.299,412.338,82.099,635,133,154,162,7.962,62
2013,16,2,Alabama,SEC,10,1,221.309,217.044,2,0.909,0.956,-0.047,-0.250,327.559,106.250,416,136,127,128,33.132,43
2013,16,3,Louisville,American Athletic,10,1,191.334,93.462,24,0.909,0.767,0.142,0.905,304.032,112.698,377,142,124,126,-53.514,100
2013,16,4,Baylor,Big 12,10,1,189.080,149.070,9,0.909,0.861,0.048,0.333,333.333,144.253,570,251,171,174,29.076,48
2013,16,5,Ohio State,Big Ten,11,1,166.183,149.753,8,0.917,0.824,0.093,0.605,346.053,179.870,526,277,152,154,22.691,57
2013,16,6,Oregon,Pac-12,9,2,161.581,158.956,5,0.818,0.850,-0.032,-0.158,327.815,166.234,495,256,151,154,52.371,22
2013,16,7,Bowling Green,Mid-American,9,3,152.932,42.034,44,0.750,0.632,0.118,0.758,284.138,131.206,412,185,145,141,-68.957,116
2013,16,8,Wisconsin,Big Ten,8,3,142.666,141.131,11,0.727,0.898,-0.171,-1.008,264.583,121.918,381,178,144,146,25.137,52
2013,16,9,Northern Illinois,Mid-American,11,1,128.357,35.780,47,0.917,0.593,0.324,2.016,303.659,175.301,498,291,164,166,-82.823,122
2013,16,10,East Carolina,Conference USA,8,3,126.534,34.426,49,0.727,0.583,0.144,0.917,313.768,187.234,433,264,138,141,-64.817,111
2013,16,11,Marshall,Conference USA,8,4,120.833,6.790,65,0.667,0.518,0.149,0.948,300.000,179.167,504,301,168,168,-80.464,121
2013,16,12,Stanford,Pac-12,11,2,120.794,161.291,4,0.846,0.897,-0.051,-0.275,276.923,156.129,432,242,156,155,64.201,12
2013,16,13,Michigan State,Big Ten,11,1,119.322,125.626,14,0.917,0.913,0.004,0.061,214.194,94.872,332,148,155,156,10.457,61
2013,16,14,LSU,SEC,8,3,113.625,144.768,10,0.727,0.819,-0.092,-0.525,316.800,203.175,396,256,125,126,51.541,25
2013,16,15,Missouri,SEC,10,2,110.397,164.671,3,0.833,0.893,-0.060,-0.328,278.882,168.485,449,278,161,165,51.071,26
2013,16,16,Fresno State,Mountain West,10,1,109.252,22.752,55,0.909,0.561,0.349,2.169,310.494,201.242,503,324,162,161,-66.039,112
2013,16,17,Oklahoma State,Big 12,9,2,107.738,135.705,13,0.818,0.852,-0.034,-0.172,248.810,141.071,418,237,168,168,36.577,39
2013,16,18,UCF,American Athletic,11,1,101.070,45.448,42,0.917,0.620,0.297,1.853,272.603,171.533,398,235,146,137,-33.119,85
2013,16,19,Clemson,ACC,8,2,99.720,111.782,18,0.800,0.812,-0.012,-0.034,258.904,159.184,378,234,146,147,50.119,28
2013,16,20,South Carolina,SEC,9,2,96.115,140.439,12,0.818,0.834,-0.016,-0.062,269.048,172.932,339,230,126,133,49.212,29
2013,16,21,Ball State,Mid-American,9,2,94.839,-7.061,70,0.818,0.481,0.337,2.097,281.046,186.207,430,270,153,145,-89.619,124
2013,16,22,North Texas,Conference USA,8,4,94.502,-0.156,67,0.667,0.499,0.167,1.060,223.669,129.167,378,217,169,168,-75.152,119
2013,16,23,Oklahoma,Big 12,10,2,92.641,110.399,19,0.833,0.785,0.048,0.333,254.667,162.025,382,256,150,158,25.112,53
2013,16,24,Auburn,SEC,11,1,91.375,158.805,6,0.917,0.852,0.064,0.431,285.714,194.340,460,309,161,159,67.734,10
2013,16,25,Texas A&M,SEC,7,4,90.778,117.645,17,0.636,0.755,-0.118,-0.686,322.535,231.757,458,343,142,148,55.569,19
2013,16,26,UCLA,Pac-12,9,3,88.494,121.684,16,0.750,0.804,-0.054,-0.295,273.750,185.256,438,289,160,156,48.631,30
2013,16,27,Kansas State,Big 12,7,4,85.714,98.029,23,0.636,0.741,-0.105,-0.604,271.429,185.714,380,260,140,140,19.791,59
2013,16,28,Utah State,Mountain West,7,5,83.389,47.482,41,0.583,0.693,-0.109,-0.632,210.714,127.326,354,219,168,172,-29.452,80
2013,16,29,Arizona State,Pac-12,9,3,80.431,156.742,7,0.750,0.843,-0.093,-0.532,282.840,202.410,478,336,169,166,95.495,1
2013,16,30,Cincinnati,American Athletic,8,3,79.537,13.025,59,0.727,0.539,0.189,1.190,236.879,157.343,334,225,141,143,-54.989,103
2013,16,31,Washington,Pac-12,7,4,79.267,125.459,15,0.636,0.835,-0.199,-1.179,265.359,186.093,406,281,153,151,65.951,11
2013,16,32,Boise State,Mountain West,7,4,75.423,15.428,57,0.636,0.546,0.090,0.587,261.039,185.616,402,271,154,146,-42.486,94
2013,16,33,Houston,American Athletic,7,4,73.885,52.762,38,0.636,0.674,-0.038,-0.196,219.745,145.860,345,229,157,157,-15.110,72
2013,16,34,Buffalo,Mid-American,7,4,66.443,24.677,54,0.636,0.585,0.052,0.353,230.872,164.430,344,245,149,149,-59.059,110
2013,16,35,Iowa,Big Ten,7,4,59.962,78.355,28,0.636,0.755,-0.118,-0.687,205.479,145.517,300,211,146,145,32.231,44
2013,16,36,Michigan,Big Ten,7,5,59.223,82.870,26,0.583,0.713,-0.130,-0.758,253.125,193.902,405,318,160,164,26.543,50
2013,16,37,Rice,Conference USA,10,3,56.470,-11.375,71,0.769,0.464,0.305,1.903,222.951,166.480,408,298,183,179,-58.819,107
2013,16,38,USC,Pac-12,9,4,52.756,103.573,20,0.692,0.807,-0.114,-0.663,215.698,162.941,371,277,172,170,51.745,24
2013,16,39,Arizona,Pac-12,6,5,47.699,100.087,21,0.545,0.777,-0.231,-1.379,238.667,190.968,358,296,150,155,52.470,21
2013,16,40,Ole Miss,SEC,6,5,47.623,88.198,25,0.545,0.757,-0.211,-1.256,242.029,194.406,334,278,138,143,63.088,14
2013,16,41,BYU,FBS Independents,7,4,46.612,81.062,27,0.636,0.753,-0.117,-0.678,192.121,145.509,317,243,165,167,33.902,41
2013,16,42,Miami,ACC,8,3,40.069,64.679,33,0.727,0.653,0.074,0.491,247.552,207.483,354,305,143,147,33.771,42
2013,16,43,Navy,FBS Independents,7,4,38.518,1.603,66,0.636,0.504,0.133,0.848,298.347,259.829,361,304,121,117,-31.411,82
2013,16,44,Nebraska,Big Ten,7,4,38.084,33.179,51,0.636,0.603,0.033,0.238,215.584,177.500,332,284,154,160,6.144,64
2013,16,45,Georgia Tech,ACC,5,5,36.704,67.587,32,0.500,0.679,-0.179,-1.061,250.413,213.710,303,265,121,124,50.679,27
2013,16,46,South Alabama,Sun Belt,6,5,36.364,-36.693,79,0.545,0.393,0.152,0.968,232.168,195.804,332,280,143,143,-67.173,114
2013,16,47,Colorado State,Mountain West,6,6,36.328,-21.616,74,0.500,0.439,0.061,0.409,251.479,215.152,425,355,169,165,-53.310,99
2013,16,48,Georgia,SEC,7,4,35.698,98.415,22,0.636,0.713,-0.077,-0.432,290.845,255.147,413,347,142,136,76.443,8
2013,16,49,Texas,Big 12,8,4,34.943,62.047,36,0.667,0.684,-0.017,-0.067,214.943,180.000,374,306,174,170,39.731,34
2013,16,50,Florida Atlantic,Conference USA,6,6,34.598,-28.164,77,0.500,0.396,0.104,0.670,194.479,159.880,317,267,163,167,-56.007,105
2013,16,51,Notre Dame,FBS Independents,8,4,33.166,71.184,29,0.667,0.708,-0.041,-0.217,224.138,190.972,325,275,145,144,39.581,35
2013,16,52,Toledo,Mid-American,6,5,32.634,-3.185,68,0.545,0.492,0.053,0.363,272.932,240.299,363,322,133,134,-22.880,77
2013,16,53,Western Kentucky,Sun Belt,7,4,32.242,-38.956,80,0.636,0.386,0.250,1.568,238.168,205.926,312,278,131,135,-71.576,117
2013,16,54,North Carolina,ACC,5,6,25.865,43.658,43,0.455,0.633,-0.179,-1.056,217.021,191.156,306,281,141,147,29.577,47
2013,16,55,Minnesota,Big Ten,7,4,24.242,35.621,48,0.636,0.606,0.031,0.226,218.182,193.939,288,256,132,132,23.290,55
2013,16,56,Duke,ACC,9,3,23.312,55.653,37,0.750,0.664,0.086,0.565,217.857,194.545,366,321,168,165,22.127,58
2013,16,57,Louisiana,Sun Belt,7,4,21.324,-43.763,83,0.636,0.390,0.246,1.543,253.676,232.353,345,316,136,136,-72.278,118
2013,16,58,Penn State,Big Ten,7,5,18.182,27.455,53,0.583,0.594,-0.011,-0.029,208.485,190.303,344,314,165,165,6.005,65
2013,16,59,Oregon State,Pac-12,6,5,17.716,69.216,30,0.545,0.688,-0.142,-0.832,235.897,218.182,368,336,156,154,52.218,23
2013,16,60,Virginia Tech,ACC,7,4,14.389,64.364,34,0.636,0.759,-0.123,-0.713,159.459,145.070,236,206,148,142,45.101,32
2013,16,61,Middle Tennessee,Conference USA,7,4,10.991,-55.538,87,0.636,0.340,0.297,1.852,218.792,207.801,326,293,149,141,-59.052,109
2013,16,62,Tulane,Conference USA,6,5,8.822,-48.935,85,0.545,0.339,0.206,1.299,178.000,169.178,267,247,150,146,-54.224,102
2013,16,63,Texas Tech,Big 12,6,5,8.815,29.624,52,0.545,0.582,-0.036,-0.184,222.424,213.609,367,361,165,169,30.329,46
2013,16,64,Vanderbilt,SEC,7,4,5.786,39.371,45,0.636,0.611,0.026,0.194,226.087,220.301,312,293,138,133,27.143,49
2013,16,65,Boston College,ACC,6,5,-3.674,15.135,58,0.545,0.538,0.007,0.080,221.678,225.352,317,320,143,142,22.698,56
2013,16,66,Maryland,ACC,6,5,-6.045,12.753,60,0.545,0.543,0.002,0.050,169.565,175.610,273,288,161,164,6.207,63
2013,16,67,Ohio,Mid-American,6,5,-6.321,-63.643,92,0.545,0.320,0.226,1.418,212.857,219.178,298,320,140,146,-66.046,113
2013,16,68,UTSA,Conference USA,7,5,-10.398,-44.661,84,0.583,0.367,0.217,1.362,206.040,216.438,307,316,149,146,-40.298,91
2013,16,69,TCU,Big 12,3,8,-11.864,38.404,46,0.273,0.640,-0.367,-2.210,159.394,171.257,263,286,165,167,54.322,20
